time,latitude,longitude,depth,temperature,sensor_type,vessel_gear_type,data_collection_program,vessel_id,tow_id,segment_type,platform_code,platform_name,DOI,qc_vessel_region,qc_gear_type,qc_date,qc_location,qc_land,qc_speed,qc_global_range,qc_temp_spike,qc_rollover,qc_temp_stuck,qc_RoC,qc_timing_gap,qc_clima
UTC,degrees_north,degrees_east,m,degree_C,,,,,,,,,,,,,,,,,,,,,,
2023-04-03T16:27:39Z,55.8576,-163.787,55.7,3.188,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:40Z,55.8576,-163.787,53.3,3.169,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:41Z,55.8576,-163.787,51.1,3.165,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:42Z,55.8576,-163.787,49.4,3.163,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:43Z,55.8576,-163.787,48.0,3.163,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:44Z,55.8576,-163.787,46.7,3.166,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:45Z,55.8576,-163.787,44.8,3.168,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:46Z,55.8576,-163.787,43.2,3.168,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:47Z,55.8576,-163.787,41.5,3.169,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:48Z,55.8576,-163.787,39.2,3.168,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:49Z,55.8576,-163.787,36.8,3.168,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:50Z,55.8576,-163.787,34.4,3.169,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:51Z,55.8576,-163.787,31.8,3.168,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:52Z,55.8576,-163.787,29.3,3.168,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:53Z,55.8576,-163.787,26.9,3.167,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:54Z,55.8576,-163.787,24.7,3.164,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:55Z,55.8576,-163.787,22.3,3.163,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:56Z,55.8576,-163.787,20.0,3.161,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:57Z,55.8576,-163.787,17.6,3.16,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:58Z,55.8576,-163.787,15.2,3.16,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:27:59Z,55.8576,-163.787,12.8,3.159,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:28:00Z,55.8576,-163.787,10.6,3.159,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:28:01Z,55.8576,-163.787,8.4,3.158,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:28:02Z,55.8576,-163.787,6.3,3.158,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-04-03T16:28:03Z,55.8576,-163.787,4.0,3.158,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-04-03T16:28:04Z,55.8576,-163.787,1.8,3.158,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37325,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T16:43:08Z,56.1894,-163.79,88.6833,3.02317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37327,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T16:43:18Z,56.9899,-163.786,68.5,1.55533,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37361,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T16:43:44Z,56.0237,-163.789,91.25,3.7355,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T16:44:32Z,55.2264,-163.783,55.2167,3.30267,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37330,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T16:45:00Z,57.6497,-163.802,49.3167,-0.935,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37359,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T16:45:21Z,57.3832,-163.801,57.1,-0.113333,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37360,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T16:45:49Z,55.4594,-163.785,85.4833,3.3795,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37329,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T16:45:59Z,55.5921,-163.786,86.5167,3.912,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37328,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T16:46:58Z,57.6827,-163.802,48.75,-0.9385,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37358,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:10:17Z,57.4666,-164.265,1.7,-0.382,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:18Z,57.4666,-164.265,3.1,-0.424,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:19Z,57.4666,-164.265,4.3,-0.432,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:20Z,57.4666,-164.265,5.4,-0.434,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:21Z,57.4666,-164.265,6.4,-0.437,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:22Z,57.4666,-164.265,7.6,-0.437,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:23Z,57.4666,-164.265,8.9,-0.438,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:24Z,57.4666,-164.265,10.1,-0.435,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:25Z,57.4666,-164.265,11.4,-0.433,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:26Z,57.4666,-164.265,12.6,-0.433,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:27Z,57.4666,-164.265,13.9,-0.43,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:28Z,57.4666,-164.265,15.2,-0.425,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:29Z,57.4666,-164.265,16.4,-0.421,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:30Z,57.4666,-164.265,17.7,-0.416,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:31Z,57.4666,-164.265,18.9,-0.415,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:32Z,57.4666,-164.265,20.1,-0.411,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:33Z,57.4666,-164.265,21.3,-0.407,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:34Z,57.4666,-164.265,22.6,-0.4,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:35Z,57.4666,-164.265,23.8,-0.394,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:36Z,57.4666,-164.265,25.0,-0.388,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:37Z,57.4666,-164.265,26.3,-0.366,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:38Z,57.4666,-164.265,27.6,-0.356,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:39Z,57.4666,-164.265,28.7,-0.348,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:40Z,57.4666,-164.265,29.9,-0.342,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:41Z,57.4666,-164.265,31.2,-0.337,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:42Z,57.4666,-164.265,32.4,-0.333,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:43Z,57.4666,-164.265,33.6,-0.33,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:44Z,57.4666,-164.265,34.9,-0.325,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:45Z,57.4666,-164.265,36.1,-0.319,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:46Z,57.4666,-164.265,37.3,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:47Z,57.4666,-164.265,38.5,-0.318,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:48Z,57.4666,-164.265,39.7,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:49Z,57.4666,-164.265,41.0,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-04-03T17:10:50Z,57.4666,-164.265,42.2,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-04-03T17:10:51Z,57.4666,-164.265,43.5,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-04-03T17:10:52Z,57.4666,-164.265,44.7,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-04-03T17:10:53Z,57.4666,-164.265,46.0,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-04-03T17:10:54Z,57.4666,-164.265,47.2,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-04-03T17:10:55Z,57.4666,-164.265,48.5,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-04-03T17:10:56Z,57.4666,-164.265,49.7,-0.317,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:57Z,57.4666,-164.265,50.9,-0.316,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:58Z,57.4666,-164.265,52.2,-0.314,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:10:59Z,57.4666,-164.265,53.4,-0.314,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-04-03T17:11:00Z,57.4666,-164.265,54.6,-0.314,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-04-03T17:11:01Z,57.4666,-164.265,55.9,-0.314,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-04-03T17:11:02Z,57.4666,-164.265,57.1,-0.314,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Profiling Down,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,4,1,3,1
2023-04-03T17:13:08Z,56.1894,-163.79,88.5833,3.02817,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37327,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:13:18Z,56.9899,-163.786,68.5167,1.55833,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37361,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:13:44Z,56.0237,-163.789,91.15,3.75867,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:14:32Z,55.2264,-163.783,55.1333,3.30033,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37330,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:15:00Z,57.6497,-163.802,49.2667,-0.934333,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37359,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:15:21Z,57.3832,-163.801,57.0833,-0.141667,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37360,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:15:49Z,55.4594,-163.785,85.3833,3.37383,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37329,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:15:59Z,55.5921,-163.786,86.4167,3.90233,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37328,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:16:58Z,57.6827,-163.802,48.7167,-0.9645,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37358,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:21:02Z,57.4666,-164.265,57.7333,-0.314,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:38:44Z,56.0237,-163.789,91.1,3.77325,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:43:08Z,56.1894,-163.79,88.5333,3.03033,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37327,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:43:18Z,56.9899,-163.786,68.5,1.5625,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37361,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:43:32Z,57.4666,-164.265,57.7,-0.314833,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37362,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:44:32Z,55.2264,-163.783,54.9667,3.29833,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37330,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:45:00Z,57.6497,-163.802,49.2333,-0.935167,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37359,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:45:21Z,57.3832,-163.801,57.0333,-0.176167,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37360,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:45:49Z,55.4594,-163.785,85.2667,3.367,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37329,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:45:59Z,55.5921,-163.786,86.3,3.8665,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37328,Fishing,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:46:58Z,57.6827,-163.802,48.6833,-0.994833,Moana TD,Traps/Pots,Alaska Marine Conservation Council,120,37358,Fishing,AMCC_2,AMCC Vessel 2,,1,1,1,1,NaN,1,1,1,1,NaN,1,3,1
2023-04-03T17:51:14Z,56.0237,-163.789,91.1,3.781,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:56:14Z,56.0237,-163.789,91.1,3.78,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:34Z,56.0237,-163.789,89.8,3.78,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:36Z,56.0237,-163.789,87.6,3.781,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:38Z,56.0237,-163.789,85.5,3.782,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:39Z,56.0237,-163.789,84.0,3.783,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:40Z,56.0237,-163.789,82.7,3.782,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:41Z,56.0237,-163.789,81.7,3.782,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,3,1,3,1
2023-04-03T17:57:42Z,56.0237,-163.789,80.2,3.782,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:43Z,56.0237,-163.789,78.1,3.783,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:44Z,56.0237,-163.789,76.2,3.778,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:45Z,56.0237,-163.789,74.8,3.772,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
2023-04-03T17:57:46Z,56.0237,-163.789,73.1,3.762,Moana TD,Traps/Pots,Alaska Marine Conservation Council,119,37326,Profiling Up,AMCC_1,AMCC Vessel 1,,1,1,1,1,NaN,1,1,1,1,1,1,3,1
